日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-04-08,000045,9.83,9.16,9.92,9.02,239180,222749393.96,8.97,-8.67,-0.87,5.23
2025-04-09,000045,8.91,9.18,9.26,8.33,154845,138941262.11,10.15,0.22,0.02,3.39
2025-04-10,000045,9.38,9.41,9.68,9.38,134762,129150940.43,3.27,2.51,0.23,2.95
2025-04-11,000045,9.32,9.62,9.87,9.29,115827,111539847.81,6.16,2.23,0.21,2.53
2025-04-14,000045,9.8,9.79,9.9,9.67,96252,94854021.0,2.39,1.77,0.17,2.11
2025-04-15,000045,9.72,9.67,9.81,9.58,64546,62804520.72,2.35,-1.23,-0.12,1.41
2025-04-16,000045,9.6,9.48,9.74,9.35,68786,66108128.4,4.03,-1.96,-0.19,1.51
2025-04-17,000045,9.41,9.46,9.71,9.38,56048,53939584.0,3.48,-0.21,-0.02,1.23
2025-04-18,000045,9.46,9.51,9.52,9.33,54073,51334090.0,2.01,0.53,0.05,1.18
2025-04-21,000045,9.46,9.73,9.77,9.42,73836,71628264.44,3.68,2.31,0.22,1.62
2025-04-22,000045,9.69,9.84,10.02,9.66,89917,88815155.56,3.7,1.13,0.11,1.97
2025-04-23,000045,9.86,9.95,10.03,9.86,76967,77102574.0,1.73,1.12,0.11,1.68
2025-04-24,000045,9.93,9.8,9.98,9.72,64332,63753101.0,2.61,-1.51,-0.15,1.41
2025-04-25,000045,9.88,9.91,10.04,9.76,61190,61069451.0,2.86,1.12,0.11,1.34
2025-04-28,000045,9.93,9.61,9.93,9.59,66805,65170519.0,3.43,-3.03,-0.3,1.46
2025-04-29,000045,9.56,9.74,9.82,9.54,64296,63002614.0,2.91,1.35,0.13,1.41
2025-04-30,000045,9.81,9.8,9.88,9.75,47597,47124059.0,1.33,0.62,0.06,1.04
2025-05-06,000045,9.86,10.16,10.22,9.85,78863,80118235.0,3.78,3.67,0.36,1.73
2025-05-07,000045,10.26,10.1,10.32,10.04,80047,82085077.3,2.76,-0.59,-0.06,1.75
2025-05-08,000045,10.06,10.17,10.29,10.06,81946,84182515.0,2.28,0.69,0.07,1.79
2025-05-09,000045,10.16,10.1,10.21,10.06,61633,62846759.0,1.47,-0.69,-0.07,1.35
2025-05-12,000045,10.22,10.23,10.35,10.15,53815,55391606.0,1.98,1.29,0.13,1.18
2025-05-13,000045,10.33,10.17,10.35,10.11,56321,57874747.32,2.35,-0.59,-0.06,1.23
2025-05-14,000045,10.21,10.23,10.54,10.17,154576,160451876.0,3.64,0.59,0.06,3.38
2025-05-15,000045,10.19,10.08,10.28,10.05,78735,80427490.0,2.25,-1.47,-0.15,1.72
2025-05-16,000045,10.0,10.11,10.17,10.0,46119,47068593.0,1.69,0.3,0.03,1.01
2025-05-19,000045,10.23,10.58,10.93,10.23,216214,230996006.0,6.92,4.65,0.47,4.73
2025-05-20,000045,10.57,10.62,10.68,10.42,121447,129181255.0,2.46,0.38,0.04,2.66
2025-05-21,000045,10.61,10.37,10.62,10.33,78246,82065083.0,2.73,-2.35,-0.25,1.71
2025-05-22,000045,10.37,10.24,10.46,10.22,61798,64072462.0,2.31,-1.25,-0.13,1.35
2025-05-23,000045,10.2,10.05,10.36,10.04,70600,72427446.0,3.13,-1.86,-0.19,1.54
2025-05-26,000045,10.13,11.06,11.06,10.04,155306,168839418.0,10.15,10.05,1.01,3.4
2025-05-27,000045,10.95,10.93,11.06,10.78,272042,298462660.0,2.53,-1.18,-0.13,5.95
2025-05-28,000045,10.86,10.88,11.15,10.8,190861,208607041.0,3.2,-0.46,-0.05,4.18
2025-05-29,000045,10.91,10.96,11.05,10.79,167707,183296448.0,2.39,0.74,0.08,3.67
2025-05-30,000045,10.96,11.02,11.11,10.81,190280,208560505.1,2.74,0.55,0.06,4.16
2025-06-03,000045,10.94,11.07,11.15,10.85,170826,188560757.0,2.72,0.45,0.05,3.74
2025-06-04,000045,11.08,11.43,11.47,11.0,243672,275190336.3,4.25,3.25,0.36,5.33
2025-06-05,000045,11.42,11.08,11.42,11.04,166146,185375760.0,3.32,-3.06,-0.35,3.64
2025-06-06,000045,11.09,11.51,11.88,11.0,242119,276113253.47,7.94,3.88,0.43,5.3
